job_id,job_title,category,company,location,experience_required,salary_range,description,required_skills,skill_count,source,date_collected,normalized_title,raw_skills,normalized_skills
JOB_1430,Node.js Developer,Backend Developer,Launch Africa,Remote (Nigeria),3-5 years,"₦5,000,000 - ₦8,000,000 per year","Launch Africa is seeking an experienced Node.js Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in MongoDB, REST APIs, Docker, Git, SQL and 4 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['MongoDB', 'REST APIs', 'Docker', 'Git', 'SQL', 'API Design', 'Redis', 'Problem Solving', 'Communication']",9,Generated Dataset,2026-05-05,JavaScript Developer,"['MongoDB', 'REST APIs', 'Docker', 'Git', 'SQL', 'API Design', 'Redis', 'Problem Solving', 'Communication']","['MongoDB', 'Rest Apis', 'Docker', 'Git', 'SQL', 'Api Design', 'Redis', 'Problem Solving', 'Communication']"
JOB_1431,Data Scientist,Data Scientist,Deloitte Nigeria,"Port Harcourt, Nigeria",3-5 years,"₦5,000,000 - ₦8,000,000 per year","Deloitte Nigeria is seeking an experienced Data Scientist to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Pandas, SQL, Tableau, Machine Learning, TensorFlow and 7 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦8,000,000 - ₦12,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Pandas', 'SQL', 'Tableau', 'Machine Learning', 'TensorFlow', 'Deep Learning', 'Python', 'Data Visualization', 'Statistics', 'NumPy', 'Problem Solving', 'Teamwork']",12,Generated Dataset,2026-05-05,Data Scientist,"['Pandas', 'SQL', 'Tableau', 'Machine Learning', 'TensorFlow', 'Deep Learning', 'Python', 'Data Visualization', 'Statistics', 'NumPy', 'Problem Solving', 'Teamwork']","['Pandas', 'SQL', 'Tableau', 'Machine Learning', 'TensorFlow', 'Deep Learning', 'Python', 'Data Visualization', 'Statistics', 'NumPy', 'Problem Solving', 'Teamwork']"
JOB_1432,DevOps Engineer,DevOps Engineer,Google Nigeria,"Lagos, Nigeria",3-5 years,"₦3,000,000 - ₦5,000,000 per year","Google Nigeria is seeking an experienced DevOps Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Kubernetes, Grafana, CI/CD, Linux, Python and 9 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Kubernetes', 'Grafana', 'CI/CD', 'Linux', 'Python', 'Ansible', 'Prometheus', 'Docker', 'AWS', 'Terraform', 'Bash', 'Git', 'Problem Solving', 'Communication']",14,Generated Dataset,2026-05-05,DevOps Engineer,"['Kubernetes', 'Grafana', 'CI/CD', 'Linux', 'Python', 'Ansible', 'Prometheus', 'Docker', 'AWS', 'Terraform', 'Bash', 'Git', 'Problem Solving', 'Communication']","['Kubernetes', 'Grafana', 'Ci/Cd', 'Linux', 'Python', 'Ansible', 'Prometheus', 'Docker', 'AWS', 'Terraform', 'Bash', 'Git', 'Problem Solving', 'Communication']"
JOB_1433,Technical Product Manager,Product Manager,MainOne,"Lagos, Nigeria",0-2 years,"₦5,000,000 - ₦8,000,000 per year","Job Title: Technical Product Manager
        Location: Lagos, Nigeria (Hybrid)
        Company: MainOne
        
        About the Role:
        We are looking for a talented Technical Product Manager to help us build innovative products for the African market.
        
        Required Skills:
        • Product Strategy, Agile, Stakeholder Management, User Research, MVP and 6 other technical skills
        
        Experience Required: 0-2 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Product Strategy', 'Agile', 'Stakeholder Management', 'User Research', 'MVP', 'Scrum', 'JIRA', 'Market Research', 'Data Analysis', 'Communication', 'Teamwork']",11,Generated Dataset,2026-05-05,Product Manager,"['Product Strategy', 'Agile', 'Stakeholder Management', 'User Research', 'MVP', 'Scrum', 'JIRA', 'Market Research', 'Data Analysis', 'Communication', 'Teamwork']","['Product Strategy', 'Agile', 'Stakeholder Management', 'User Research', 'Mvp', 'Scrum', 'Jira', 'Market Research', 'Data Science', 'Communication', 'Teamwork']"
JOB_1434,DevOps Engineer,DevOps Engineer,Kippa,"Abuja, Nigeria",1-3 years,"₦8,000,000 - ₦12,000,000 per year","Kippa is seeking an experienced DevOps Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Git, CI/CD, AWS, Bash, Kubernetes and 5 other technical skills
        • 1-3 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦12,000,000 - ₦18,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Git', 'CI/CD', 'AWS', 'Bash', 'Kubernetes', 'Docker', 'Linux', 'Jenkins', 'Teamwork', 'Problem Solving']",10,Generated Dataset,2026-05-05,DevOps Engineer,"['Git', 'CI/CD', 'AWS', 'Bash', 'Kubernetes', 'Docker', 'Linux', 'Jenkins', 'Teamwork', 'Problem Solving']","['Git', 'Ci/Cd', 'AWS', 'Bash', 'Kubernetes', 'Docker', 'Linux', 'Jenkins', 'Teamwork', 'Problem Solving']"
JOB_1435,Node.js Developer,Backend Developer,ARM Labs,"Lagos, Nigeria",0-2 years,"₦5,000,000 - ₦8,000,000 per year","ARM Labs is seeking an experienced Node.js Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in API Design, Redis, PostgreSQL, Node.js, Python and 7 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦3,000,000 - ₦5,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['API Design', 'Redis', 'PostgreSQL', 'Node.js', 'Python', 'REST APIs', 'SQL', 'Linux', 'Django', 'MongoDB', 'Teamwork', 'Problem Solving']",12,Generated Dataset,2026-05-05,JavaScript Developer,"['API Design', 'Redis', 'PostgreSQL', 'Node.js', 'Python', 'REST APIs', 'SQL', 'Linux', 'Django', 'MongoDB', 'Teamwork', 'Problem Solving']","['Api Design', 'Redis', 'PostgreSQL', 'Node.js', 'Python', 'Rest Apis', 'SQL', 'Linux', 'Django', 'MongoDB', 'Teamwork', 'Problem Solving']"
JOB_1436,Technical Product Manager,Product Manager,Kippa,"Ibadan, Nigeria",1-3 years,"₦5,000,000 - ₦8,000,000 per year","Job Title: Technical Product Manager
        Location: Lagos, Nigeria (Hybrid)
        Company: Kippa
        
        About the Role:
        We are looking for a talented Technical Product Manager to help us build innovative products for the African market.
        
        Required Skills:
        • Scrum, MVP, Agile, Roadmapping, JIRA and 7 other technical skills
        
        Experience Required: 1-3 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Scrum', 'MVP', 'Agile', 'Roadmapping', 'JIRA', 'Product Strategy', 'Stakeholder Management', 'User Research', 'Data Analysis', 'Market Research', 'Problem Solving', 'Communication']",12,Generated Dataset,2026-05-05,Product Manager,"['Scrum', 'MVP', 'Agile', 'Roadmapping', 'JIRA', 'Product Strategy', 'Stakeholder Management', 'User Research', 'Data Analysis', 'Market Research', 'Problem Solving', 'Communication']","['Scrum', 'Mvp', 'Agile', 'Roadmapping', 'Jira', 'Product Strategy', 'Stakeholder Management', 'User Research', 'Data Science', 'Market Research', 'Problem Solving', 'Communication']"
JOB_1437,Visual Designer,UI/UX Designer,Moni,"Lagos, Nigeria",0-2 years,"₦3,000,000 - ₦5,000,000 per year","Moni is seeking an experienced Visual Designer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Prototyping, Information Architecture, Visual Design, Adobe XD, Usability Testing and 6 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦8,000,000 - ₦12,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Prototyping', 'Information Architecture', 'Visual Design', 'Adobe XD', 'Usability Testing', 'Design Systems', 'User Research', 'Figma', 'Wireframing', 'Teamwork', 'Problem Solving']",11,Generated Dataset,2026-05-05,UI/UX Designer,"['Prototyping', 'Information Architecture', 'Visual Design', 'Adobe XD', 'Usability Testing', 'Design Systems', 'User Research', 'Figma', 'Wireframing', 'Teamwork', 'Problem Solving']","['Prototyping', 'Information Architecture', 'Visual Design', 'Adobe Xd', 'Usability Testing', 'Design Systems', 'User Research', 'Figma', 'Wireframing', 'Teamwork', 'Problem Solving']"
JOB_1438,MEAN Stack Developer,Full Stack Developer,Microsoft Nigeria,"Lagos, Nigeria",3-5 years,"₦12,000,000 - ₦18,000,000 per year","Microsoft Nigeria is seeking an experienced MEAN Stack Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in SQL, MongoDB, HTML/CSS, Python, Node.js and 7 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦12,000,000 - ₦18,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['SQL', 'MongoDB', 'HTML/CSS', 'Python', 'Node.js', 'React', 'Express.js', 'TypeScript', 'REST APIs', 'Git', 'Teamwork', 'Problem Solving']",12,Generated Dataset,2026-05-05,Software Developer,"['SQL', 'MongoDB', 'HTML/CSS', 'Python', 'Node.js', 'React', 'Express.js', 'TypeScript', 'REST APIs', 'Git', 'Teamwork', 'Problem Solving']","['SQL', 'MongoDB', 'HTML/CSS', 'Python', 'Node.js', 'React', 'JavaScript', 'TypeScript', 'Rest Apis', 'Git', 'Teamwork', 'Problem Solving']"
JOB_1439,Software Developer,Software Developer,Paga,"Lagos, Nigeria",0-2 years,"₦8,000,000 - ₦12,000,000 per year","Paga is seeking an experienced Software Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Data Structures, Object-Oriented Programming, REST APIs, Python, JavaScript and 5 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦8,000,000 - ₦12,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Data Structures', 'Object-Oriented Programming', 'REST APIs', 'Python', 'JavaScript', 'SQL', 'Unit Testing', 'Java', 'Communication', 'Problem Solving']",10,Generated Dataset,2026-05-05,Software Developer,"['Data Structures', 'Object-Oriented Programming', 'REST APIs', 'Python', 'JavaScript', 'SQL', 'Unit Testing', 'Java', 'Communication', 'Problem Solving']","['Data Structures', 'Object-Oriented Programming', 'Rest Apis', 'Python', 'JavaScript', 'SQL', 'Unit Testing', 'Java', 'Communication', 'Problem Solving']"
JOB_1440,GRC Analyst,Cybersecurity,IHS Towers,"Abuja, Nigeria",5+ years,"₦5,000,000 - ₦8,000,000 per year","Job Title: GRC Analyst
        Location: Lagos, Nigeria (Hybrid)
        Company: IHS Towers
        
        About the Role:
        We are looking for a talented GRC Analyst to help us build innovative products for the African market.
        
        Required Skills:
        • Python, Incident Response, Network Security, Risk Assessment, Penetration Testing and 7 other technical skills
        
        Experience Required: 5+ years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Python', 'Incident Response', 'Network Security', 'Risk Assessment', 'Penetration Testing', 'Firewalls', 'Compliance', 'Cryptography', 'SIEM', 'Linux', 'Communication', 'Problem Solving']",12,Generated Dataset,2026-05-05,Software Developer,"['Python', 'Incident Response', 'Network Security', 'Risk Assessment', 'Penetration Testing', 'Firewalls', 'Compliance', 'Cryptography', 'SIEM', 'Linux', 'Communication', 'Problem Solving']","['Python', 'Incident Response', 'Network Security', 'Risk Assessment', 'Penetration Testing', 'Firewalls', 'Compliance', 'Cryptography', 'Siem', 'Linux', 'Communication', 'Problem Solving']"
JOB_1441,Network Architect,Network Engineer,MainOne,Hybrid - Abuja,3-5 years,"₦5,000,000 - ₦8,000,000 per year","MainOne is seeking an experienced Network Architect to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in BGP, OSPF, VPN, Network Security, Switching and 8 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦12,000,000 - ₦18,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['BGP', 'OSPF', 'VPN', 'Network Security', 'Switching', 'Firewalls', 'Cisco', 'Routing', 'Wireshark', 'Load Balancing', 'TCP/IP', 'Teamwork', 'Problem Solving']",13,Generated Dataset,2026-05-05,Network Engineer,"['BGP', 'OSPF', 'VPN', 'Network Security', 'Switching', 'Firewalls', 'Cisco', 'Routing', 'Wireshark', 'Load Balancing', 'TCP/IP', 'Teamwork', 'Problem Solving']","['Bgp', 'Ospf', 'Vpn', 'Network Security', 'Switching', 'Firewalls', 'Cisco', 'Routing', 'Wireshark', 'Load Balancing', 'Tcp/Ip', 'Teamwork', 'Problem Solving']"
JOB_1442,Cross-Platform Developer,Mobile Developer,Deloitte Nigeria,Hybrid - Abuja,0-2 years,"₦5,000,000 - ₦8,000,000 per year","Job Title: Cross-Platform Developer
        Location: Lagos, Nigeria (Hybrid)
        Company: Deloitte Nigeria
        
        About the Role:
        We are looking for a talented Cross-Platform Developer to help us build innovative products for the African market.
        
        Required Skills:
        • App Store Deployment, REST APIs, Dart, Flutter, Mobile UI and 8 other technical skills
        
        Experience Required: 0-2 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['App Store Deployment', 'REST APIs', 'Dart', 'Flutter', 'Mobile UI', 'iOS', 'Android', 'Swift', 'Git', 'Kotlin', 'React Native', 'Communication', 'Problem Solving']",13,Generated Dataset,2026-05-05,Software Developer,"['App Store Deployment', 'REST APIs', 'Dart', 'Flutter', 'Mobile UI', 'iOS', 'Android', 'Swift', 'Git', 'Kotlin', 'React Native', 'Communication', 'Problem Solving']","['App Store Deployment', 'Rest Apis', 'Dart', 'Flutter', 'Mobile Ui', 'Ios', 'Android', 'Swift', 'Git', 'Kotlin', 'React Native', 'Communication', 'Problem Solving']"
JOB_1443,Associate Product Manager,Product Manager,Ventures Platform,Remote (Nigeria),3-5 years,"₦5,000,000 - ₦8,000,000 per year","Ventures Platform is seeking an experienced Associate Product Manager to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in MVP, User Research, Stakeholder Management, Scrum, Market Research and 7 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦3,000,000 - ₦5,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['MVP', 'User Research', 'Stakeholder Management', 'Scrum', 'Market Research', 'Agile', 'Product Strategy', 'JIRA', 'Roadmapping', 'Data Analysis', 'Problem Solving', 'Teamwork']",12,Generated Dataset,2026-05-05,Product Manager,"['MVP', 'User Research', 'Stakeholder Management', 'Scrum', 'Market Research', 'Agile', 'Product Strategy', 'JIRA', 'Roadmapping', 'Data Analysis', 'Problem Solving', 'Teamwork']","['Mvp', 'User Research', 'Stakeholder Management', 'Scrum', 'Market Research', 'Agile', 'Product Strategy', 'Jira', 'Roadmapping', 'Data Science', 'Problem Solving', 'Teamwork']"
JOB_1444,Full Stack Developer,Full Stack Developer,Paga,Remote (Nigeria),0-2 years,"₦12,000,000 - ₦18,000,000 per year","Paga is seeking an experienced Full Stack Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Docker, React, Express.js, REST APIs, SQL and 5 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Docker', 'React', 'Express.js', 'REST APIs', 'SQL', 'JavaScript', 'Node.js', 'Git', 'Problem Solving', 'Teamwork']",9,Generated Dataset,2026-05-05,Full Stack Developer,"['Docker', 'React', 'Express.js', 'REST APIs', 'SQL', 'JavaScript', 'Node.js', 'Git', 'Problem Solving', 'Teamwork']","['Docker', 'React', 'JavaScript', 'Rest Apis', 'SQL', 'Node.js', 'Git', 'Problem Solving', 'Teamwork']"
JOB_1445,IT Administrator,System Admin,Andela,Remote (Nigeria),2-4 years,"₦12,000,000 - ₦18,000,000 per year","Job Title: IT Administrator
        Location: Lagos, Nigeria (Hybrid)
        Company: Andela
        
        About the Role:
        We are looking for a talented IT Administrator to help us build innovative products for the African market.
        
        Required Skills:
        • Virtualization, Linux, Cloud, Security, Networking and 3 other technical skills
        
        Experience Required: 2-4 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Virtualization', 'Linux', 'Cloud', 'Security', 'Networking', 'Backup', 'Communication', 'Teamwork']",8,Generated Dataset,2026-05-05,Software Developer,"['Virtualization', 'Linux', 'Cloud', 'Security', 'Networking', 'Backup', 'Communication', 'Teamwork']","['Virtualization', 'Linux', 'AWS', 'Security', 'C#', 'Backup', 'Communication', 'Teamwork']"
JOB_1446,Agile Coach,Scrum Master,MTN Nigeria,"Lagos, Nigeria",3-5 years,"₦12,000,000 - ₦18,000,000 per year","Job Title: Agile Coach
        Location: Lagos, Nigeria (Hybrid)
        Company: MTN Nigeria
        
        About the Role:
        We are looking for a talented Agile Coach to help us build innovative products for the African market.
        
        Required Skills:
        • Kanban, Retrospectives, Scrum, Facilitation, Agile and 6 other technical skills
        
        Experience Required: 3-5 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Kanban', 'Retrospectives', 'Scrum', 'Facilitation', 'Agile', 'Team Coaching', 'Conflict Resolution', 'Confluence', 'JIRA', 'Communication', 'Teamwork']",11,Generated Dataset,2026-05-05,Software Developer,"['Kanban', 'Retrospectives', 'Scrum', 'Facilitation', 'Agile', 'Team Coaching', 'Conflict Resolution', 'Confluence', 'JIRA', 'Communication', 'Teamwork']","['Kanban', 'Retrospectives', 'Scrum', 'Facilitation', 'Agile', 'Team Coaching', 'Conflict Resolution', 'Confluence', 'Jira', 'Communication', 'Teamwork']"
JOB_1447,Scrum Master,Scrum Master,Flutterwave,Remote (Nigeria),1-3 years,"₦5,000,000 - ₦8,000,000 per year","Job Title: Scrum Master
        Location: Lagos, Nigeria (Hybrid)
        Company: Flutterwave
        
        About the Role:
        We are looking for a talented Scrum Master to help us build innovative products for the African market.
        
        Required Skills:
        • Team Coaching, Retrospectives, SAFe, Confluence, Facilitation and 7 other technical skills
        
        Experience Required: 1-3 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Team Coaching', 'Retrospectives', 'SAFe', 'Confluence', 'Facilitation', 'Kanban', 'Conflict Resolution', 'Agile', 'JIRA', 'Scrum', 'Problem Solving', 'Teamwork']",12,Generated Dataset,2026-05-05,Software Developer,"['Team Coaching', 'Retrospectives', 'SAFe', 'Confluence', 'Facilitation', 'Kanban', 'Conflict Resolution', 'Agile', 'JIRA', 'Scrum', 'Problem Solving', 'Teamwork']","['Team Coaching', 'Retrospectives', 'Safe', 'Confluence', 'Facilitation', 'Kanban', 'Conflict Resolution', 'Agile', 'Jira', 'Scrum', 'Problem Solving', 'Teamwork']"
JOB_1448,Full Stack Engineer,Full Stack Developer,CCHub,Remote (Nigeria),1-3 years,Competitive salary based on experience,"Job Title: Full Stack Engineer
        Location: Lagos, Nigeria (Hybrid)
        Company: CCHub
        
        About the Role:
        We are looking for a talented Full Stack Engineer to help us build innovative products for the African market.
        
        Required Skills:
        • React, JavaScript, REST APIs, MongoDB, Git and 4 other technical skills
        
        Experience Required: 1-3 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['React', 'JavaScript', 'REST APIs', 'MongoDB', 'Git', 'Docker', 'Node.js', 'Teamwork', 'Problem Solving']",9,Generated Dataset,2026-05-05,Full Stack Developer,"['React', 'JavaScript', 'REST APIs', 'MongoDB', 'Git', 'Docker', 'Node.js', 'Teamwork', 'Problem Solving']","['React', 'JavaScript', 'Rest Apis', 'MongoDB', 'Git', 'Docker', 'Node.js', 'Teamwork', 'Problem Solving']"
